-1,-1,-1,-1,11,41,42,42,42,42,43,33,-1,-1,-1,-1,-1,-1,33,34,34,34,35,-1,14,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,35,25,26,26,26,26,26,27,-1,-1,-1,-1,-1,-1,41,42,42,42,43,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1,-1,-1,-1,3,14,-1,-1,-1,11,33,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1,-1,-1,-1,25,26,26,26,26,26,27,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1
-1,-1,-1,-1,11,33,34,34,34,34,34,35,-1,2,3,3,3,4,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,2,3,3,3,4,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1,-1,-1,-1,33,34,34,34,34,34,35,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,41,42,42,42,42,42,43,-1,-1,-1,-1,-1,-1,-1,-1,41,42,42,42,42,42,43,-1,-1,-1,-1,-1
-1,-1,-1,-1,33,-1,-1,11,-1,11,11,-1,-1,-1,-1,-1,-1,-1,-1,11,32,11,-1,-1,-1,-1,11,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
